737412,20181219,     8,  1,   2,    16, -1,   1
737413,20181220,     3,  1,   3,     1, -1,   1
737413,20181220,    11, -1,   4,     6,  1,   1
737413,20181220,     9,  1,   2,    18, -1,   1
737413,20181220,    22,  1,   2,    17, -1,   1
737413,20181220,    23,  1,   2,    15, -1,   1
737413,20181220,    27,  1,   6,    13, -1,   1
737413,20181220,     7, -1,   5,    10,  1,   2
737413,20181220,    16, -1,   2,     2,  1,   1
737413,20181220,    26, -1,   5,     5,  1,   4
737413,20181220,    28,  1,   5,    25, -1,   1
737413,20181220,    29,  1,   4,    19, -1,   2
737413,20181220,    31, -1,   5,    24,  1,   3
737414,20181221,    18,  1,   5,    21, -1,   2
737414,20181221,    30,  1,   2,     4, -1,   1
737414,20181221,     7, -1,   2,     8,  1,   1
737415,20181222,     3,  1,   5,    17, -1,   2
737415,20181222,     9, -1,   4,    22,  1,   3
737415,20181222,    13, -1,   2,    11,  1,   1
737415,20181222,    25, -1,   3,     5,  1,   1
737415,20181222,    14, -1,   3,    24,  1,   2
737415,20181222,    16, -1,   4,    29,  1,   3
737415,20181222,     2,  1,   6,     8, -1,   4
737415,20181222,     4,  1,   3,     1, -1,   0
737415,20181222,    23, -1,   3,     6,  1,   0
737415,20181222,    30, -1,   4,    21,  1,   0
737415,20181222,    27,  1,   5,    20, -1,   3
737415,20181222,    10, -1,   2,    15,  1,   1
737415,20181222,    26, -1,   6,    12,  1,   3
737415,20181222,    31, -1,   1,    28,  1,   0
737416,20181223,     9, -1,   3,    18,  1,   0
